year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2003,04,Connecticut,2460,2549,5008,2518,2768,5286
2003,04,Delaware,535,758,1292,499,1059,1558
2003,04,District of Columbia,1,0,1,0,,0
2003,04,Florida,12306,10364,22670,12687,13988,26676
2003,04,Georgia,5709,6351,12060,6517,11028,17546
2003,04,Guam,21,29,50,19,25,44
2003,04,Hawaii,0,0,0,,,
2003,04,Idaho,1251,3079,4330,1229,3480,4709
2003,04,Illinois,5096,7491,12587,5174,9232,14407
2003,04,Indiana,1634,3798,5432,1698,5456,7154
2003,04,Iowa,22,2575,2597,25,3708,3733
2003,04,Kansas,2221,4138,6359,2429,5938,8367
2003,04,Kentucky,5520,8644,14164,6207,10971,17177
2003,04,Louisiana,4387,4012,8398,4932,8275,13207
2003,04,Maine,1342,2483,3825,1258,3282,4540
2003,04,Mariana Islands,0,0,0,,,
2003,04,Maryland,73,3652,3725,67,4682,4749
2003,04,Massachusetts,2204,1547,3751,2114,1674,3787
2003,04,Michigan,2508,12419,14927,2123,15792,17915
2003,04,Minnesota,3442,9821,13263,3068,10966,14033
2003,04,Mississippi,3170,3465,6635,3552,7031,10583
2003,04,Missouri,3160,11037,14198,3205,13157,16362
2003,04,Montana,1671,3951,5622,1549,4100,5649
2003,04,Nebraska,28,1445,1473,30,2339,2368
2003,04,Nevada,2055,2290,4345,2129,2536,4666
2003,04,New Hampshire,1408,2427,3835,1377,2447,3824
2003,04,New Jersey,1642,2242,3884,1516,2626,4143
2003,04,New Mexico,2093,3324,5418,2183,3813,5996
2003,04,New York,989,8493,9482,879,9478,10356
2003,04,North Carolina,339,8911,9250,401,13471,13873
2003,04,North Dakota,404,1650,2054,353,2109,2462
2003,04,Ohio,9148,14300,23448,8341,17420,25761
2003,04,Oklahoma,4353,6204,10557,4180,7854,12034
2003,04,Oregon,4762,8275,13037,4514,8509,13023
2003,04,Pennsylvania,549,46119,46668,503,47889,48392
2003,04,Puerto Rico,755,113,868,831,133,965
2003,04,Rhode Island,516,504,1020,504,555,1059
2003,04,South Carolina,3366,3376,6742,3642,5677,9318
2003,04,South Dakota,791,2145,2936,725,2922,3647
2003,04,Tennessee,7295,7745,15040,8429,11833,20261
2003,04,Texas,13212,18906,32118,14492,29277,43769
2003,04,United States,170414,323803,494217,174261,407833,582094
2003,04,Utah,1857,3368,5225,1761,4289,6050
2003,04,Vermont,542,1297,1839,493,1288,1781
2003,04,Virgin Islands,0,0,0,,,
2003,04,Virginia,6098,8612,14710,6119,11507,17627
2003,04,Washington,5232,6878,12110,5176,7787,12963
2003,04,West Virginia,2972,5600,8572,3129,6913,10042
2003,04,Wisconsin,4055,12828,16883,3841,12796,16637
2003,04,Wyoming,800,1368,2168,774,1603,2377
2003,05,Alabama,5863,5705,11568,6867,10734,17601
2003,05,Alaska,1011,1610,2621,1057,1783,2840
2003,05,Arizona,4457,4283,8741,4653,5358,10012
2003,05,Arkansas,2770,3914,6684,3240,7646,10886
2003,05,California,14069,17022,31092,14135,18980,33115
2003,05,Colorado,6336,7328,13664,6865,10006,16870
2003,05,Connecticut,2475,2279,4754,2549,2737,5286
2003,05,Delaware,465,749,1214,491,1132,1623
2003,05,District of Columbia,0,0,0,0,,0
2003,05,Florida,11966,10070,22036,12802,14408,27211
2003,05,Georgia,5873,6485,12357,6913,11974,18887
2003,05,Guam,20,21,41,19,25,45
2003,05,Hawaii,0,0,0,,,
2003,05,Idaho,1255,2729,3984,1303,3382,4685
2003,05,Illinois,4606,6172,10778,5148,9346,14494
2003,05,Indiana,1533,3169,4702,1752,5621,7373
2003,05,Iowa,12,1750,1762,18,3837,3855
2003,05,Kansas,1785,3277,5062,2201,5903,8104
2003,05,Kentucky,5696,6745,12441,6671,11657,18329
2003,05,Louisiana,4290,4173,8463,4985,8684,13669
2003,05,Maine,1182,2211,3394,1314,3562,4875
2003,05,Mariana Islands,0,0,0,,,
2003,05,Maryland,95,3022,3116,91,5000,5091
2003,05,Massachusetts,2059,1429,3488,2158,1923,4081
2003,05,Michigan,2273,10229,12502,2318,16270,18588
2003,05,Minnesota,3940,6480,10420,4326,10898,15225
2003,05,Mississippi,3205,3296,6501,3690,7173,10863
2003,05,Missouri,2943,8215,11157,3269,13607,16876
2003,05,Montana,1470,3563,5032,1475,4187,5662
2003,05,Nebraska,12,1336,1349,17,2475,2492
2003,05,Nevada,2184,2011,4194,2287,2452,4739
2003,05,New Hampshire,1291,1932,3223,1413,2540,3953
2003,05,New Jersey,1741,2037,3779,1622,2551,4173
2003,05,New Mexico,2204,2872,5076,2356,3851,6207
2003,05,New York,932,6349,7281,908,9577,10485
2003,05,North Carolina,340,7725,8065,396,13594,13990
2003,05,North Dakota,440,1506,1946,459,2206,2665
2003,05,Ohio,8258,11844,20101,9200,18182,27382
2003,05,Oklahoma,3766,4949,8715,4317,8023,12339
2003,05,Oregon,4335,7349,11684,4744,8850,13594
2003,05,Pennsylvania,432,40799,41231,612,49988,50600
2003,05,Puerto Rico,664,169,834,719,186,905
2003,05,Rhode Island,462,418,880,467,538,1005
2003,05,South Carolina,3115,3027,6142,3618,5695,9313
2003,05,South Dakota,668,2005,2673,757,3224,3981
2003,05,Tennessee,7564,7371,14935,8878,13013,21891
2003,05,Texas,13581,18880,32461,15285,30560,45845
2003,05,United States,164312,280698,445010,180448,418698,599146
2003,05,Utah,1500,3020,4520,1748,4320,6067
2003,05,Vermont,534,878,1411,549,1293,1842
2003,05,Virgin Islands,0,0,0,,,
2003,05,Virginia,6885,8291,15176,7563,12995,20558
2003,05,Washington,4939,6189,11128,5151,7599,12750
2003,05,West Virginia,2669,4440,7108,3151,7551,10702
2003,05,Wisconsin,3381,7968,11350,3908,12894,16802
2003,05,Wyoming,767,1406,2172,810,1781,2592
2003,06,Alabama,5630,5585,11214,6475,10563,17037
2003,06,Alaska,1150,1500,2650,1160,1924,3084
2003,06,Arizona,3818,4067,7885,4497,5382,9879
2003,06,Arkansas,2572,3857,6428,3062,7597,10659
2003,06,California,14219,16697,30916,15005,19004,34010
2003,06,Colorado,5679,6883,12562,6482,9493,15975
2003,06,Connecticut,2153,1970,4123,2420,2587,5007
2003,06,Delaware,446,669,1114,501,1105,1606
2003,06,District of Columbia,0,0,0,0,,0
2003,06,Florida,11657,9923,21580,12402,13831,26233
2003,06,Georgia,5672,6464,12135,6596,11595,18191
2003,06,Guam,15,22,37,17,26,43
2003,06,Hawaii,0,0,0,,,
2003,06,Idaho,1120,2224,3344,1254,3290,4544
2003,06,Illinois,3929,5573,9502,4911,9088,13999
2003,06,Indiana,1312,3053,4365,1626,5239,6865
2003,06,Iowa,20,1635,1654,25,3576,3601
2003,06,Kansas,1907,3021,4928,2363,5718,8080
2003,06,Kentucky,5216,6390,11606,6293,11145,17438
2003,06,Louisiana,4247,4313,8560,4701,8407,13108
2003,06,Maine,1001,1793,2794,1237,3193,4430
2003,06,Mariana Islands,0,0,0,,,
2003,06,Maryland,66,2893,2959,77,4513,4591
2003,06,Massachusetts,1804,1219,3023,1971,1659,3630
2003,06,Michigan,2101,9405,11506,2388,16371,18759
2003,06,Minnesota,3773,6522,10295,4425,11482,15908
2003,06,Mississippi,2769,3386,6154,3409,7173,10582
2003,06,Missouri,2574,7522,10096,3054,12840,15894
2003,06,Montana,1406,3258,4664,1499,4014,5513
2003,06,Nebraska,8,1234,1242,14,2321,2336
2003,06,Nevada,1814,1775,3589,2114,2342,4456
2003,06,New Hampshire,1060,1653,2714,1239,2342,3582
2003,06,New Jersey,1532,1920,3452,1565,2608,4173
2003,06,New Mexico,1956,2647,4602,2214,3602,5816
2003,06,New York,593,5673,6266,678,9698,10376
2003,06,North Carolina,297,7835,8132,330,13236,13566
2003,06,North Dakota,354,1321,1675,426,2052,2478
2003,06,Ohio,7289,11102,18391,9058,16914,25972
2003,06,Oklahoma,3581,4786,8367,4369,7996,12364
2003,06,Oregon,3956,6327,10283,4245,8039,12284
2003,06,Pennsylvania,279,35903,36182,420,47155,47576
2003,06,Puerto Rico,529,103,632,552,125,677
2003,06,Rhode Island,417,346,763,461,467,928
2003,06,South Carolina,2759,2948,5707,3325,5540,8865
2003,06,South Dakota,634,1953,2586,737,3277,4014
2003,06,Tennessee,7792,7425,15217,9347,12954,22302
2003,06,Texas,12714,18168,30881,14765,29616,44381
2003,06,United States,151572,261124,412696,176260,406272,582532
2003,06,Utah,1404,2628,4032,1622,4064,5686
2003,06,Vermont,512,730,1242,593,1291,1884
2003,06,Virgin Islands,0,0,0,,,
2003,06,Virginia,5543,7201,12744,7012,11584,18596
2003,06,Washington,4087,5724,9811,4495,7428,11923
2003,06,West Virginia,2443,3704,6147,3026,6652,9679
2003,06,Wisconsin,3056,6933,9989,3985,13069,17053
2003,06,Wyoming,712,1243,1955,751,1600,2351
2003,07,Alabama,5531,6203,11734,6698,10854,17552
2003,07,Alaska,1136,1718,2854,1108,1849,2957
2003,07,Arizona,4138,4216,8354,4576,5291,9867
2003,07,Arkansas,2458,4113,6571,3055,7460,10514
2003,07,California,14197,16210,30406,15298,18549,33847
2003,07,Colorado,5471,6448,11920,6360,8943,15303
2003,07,Connecticut,2090,1898,3988,2428,2562,4990
2003,07,Delaware,407,671,1078,471,1078,1549
2003,07,District of Columbia,3,0,3,3,,3
2003,07,Florida,11161,10100,21261,12616,14133,26750
2003,07,Georgia,5538,6806,12344,6788,11636,18425
2003,07,Guam,10,8,18,12,8,20
2003,07,Hawaii,0,0,0,,,
2003,07,Idaho,1072,2270,3343,1289,3336,4625
2003,07,Illinois,3892,6157,10048,4793,9041,13834
2003,07,Indiana,1239,2924,4162,1606,5049,6656
2003,07,Iowa,28,1700,1727,28,3724,3752
2003,07,Kansas,1665,3081,4746,2185,5566,7751
2003,07,Kentucky,5381,6564,11945,6518,10866,17384
2003,07,Louisiana,4441,5184,9625,4819,8774,13593
2003,07,Maine,993,2061,3055,1208,3209,4417
2003,07,Mariana Islands,0,0,0,,,
2003,07,Maryland,81,2794,2875,85,4328,4413
2003,07,Massachusetts,1497,1152,2649,1910,1694,3603
2003,07,Michigan,2047,9277,11325,2443,15780,18223
2003,07,Minnesota,3929,6661,10590,4822,10984,15806
2003,07,Mississippi,2927,3836,6763,3498,7271,10769
2003,07,Missouri,2743,7933,10677,3346,13000,16346
