year,month,state,handgun_unadjusted,long_gun_unadjusted,total_unadjusted,handgun_adjusted,long_gun_adjusted,total_adjusted
2010,07,Rhode Island,657,472,1129,824,639,1463
2010,07,South Carolina,5248,3645,8894,6755,5869,12624
2010,07,South Dakota,1372,2526,3897,1825,4130,5955
2010,07,Tennessee,14166,9362,23528,17026,13685,30711
2010,07,Texas,29153,25600,54754,35758,36623,72381
2010,07,United States,310109,331332,641441,371448,467737,839184
2010,07,Utah,2213,2637,4850,3032,4083,7116
2010,07,Vermont,771,903,1674,931,1337,2267
2010,07,Virgin Islands,18,2,20,,,
2010,07,Virginia,13948,9972,23920,15346,13240,28586
2010,07,Washington,9616,7625,17241,11801,10301,22102
2010,07,West Virginia,4036,4369,8405,5080,6984,12064
2010,07,Wisconsin,4618,7088,11706,5820,12097,17917
2010,07,Wyoming,1182,1481,2663,1500,2027,3527
2010,08,Alabama,10601,11900,22500,11670,13556,25226
2010,08,Alaska,2311,3598,5909,2471,3209,5680
2010,08,Arizona,8394,6504,14898,9589,6728,16317
2010,08,Arkansas,4071,5434,9505,4975,6847,11823
2010,08,California,20555,24321,44876,22919,25034,47954
2010,08,Colorado,14243,13864,28107,15794,14838,30632
2010,08,Connecticut,4165,3585,7750,4539,3995,8533
2010,08,Delaware,783,771,1554,906,898,1804
2010,08,District of Columbia,23,0,23,23,1,23
2010,08,Florida,29538,16253,45791,32166,18784,50950
2010,08,Georgia,8029,7591,15620,9521,9037,18558
2010,08,Guam,30,23,53,33,23,56
2010,08,Hawaii,0,0,0,,,
2010,08,Idaho,2074,3708,5782,2399,4091,6490
2010,08,Illinois,9890,10263,20153,11324,10995,22319
2010,08,Indiana,10817,10149,20966,12273,11328,23601
2010,08,Iowa,44,2746,2790,61,3662,3723
2010,08,Kansas,4909,5709,10618,5745,6467,12212
2010,08,Kentucky,6933,7607,14540,8439,9377,17815
2010,08,Louisiana,8074,11059,19133,9014,11764,20778
2010,08,Maine,2030,3409,5438,2257,3732,5989
2010,08,Mariana Islands,0,0,0,,,
2010,08,Maryland,3733,3599,7333,4018,4182,8200
2010,08,Massachusetts,3200,1955,5155,3329,2048,5377
2010,08,Michigan,1447,10919,12365,1690,11971,13661
2010,08,Minnesota,5466,11363,16829,6195,11061,17255
2010,08,Mississippi,4672,6679,11351,5141,7856,12997
2010,08,Missouri,13013,12183,25196,14670,13638,28309
2010,08,Montana,2871,4518,7389,2870,4678,7548
2010,08,Nebraska,57,2341,2398,63,2674,2737
2010,08,Nevada,4208,3441,7648,4577,3760,8337
2010,08,New Hampshire,2473,2256,4729,2788,2518,5306
2010,08,New Jersey,2260,2009,4269,2436,2308,4744
2010,08,New Mexico,4055,3688,7743,4252,4040,8292
2010,08,New York,5282,11396,16678,5949,13768,19717
2010,08,North Carolina,385,10312,10698,439,12236,12676
2010,08,North Dakota,937,2628,3565,1088,2823,3910
2010,08,Ohio,16286,13090,29376,20201,15855,36055
2010,08,Oklahoma,8471,8242,16713,9562,9213,18775
2010,08,Oregon,7292,8224,15516,8527,9884,18411
2010,08,Pennsylvania,133,51923,52056,133,59045,59178
2010,08,Puerto Rico,628,200,828,617,162,778
2010,08,Rhode Island,718,601,1319,834,681,1515
2010,08,South Carolina,5085,5208,10294,6370,5844,12213
2010,08,South Dakota,1486,3460,4946,1702,3839,5541
2010,08,Tennessee,14372,11625,25996,16441,12925,29366
2010,08,Texas,29742,35524,65266,34435,35429,69864
2010,08,United States,323983,418803,742786,369543,462344,831887
2010,08,Utah,2203,3199,5402,2884,4024,6908
2010,08,Vermont,799,1097,1895,907,1314,2221
2010,08,Virgin Islands,21,1,22,,,
2010,08,Virginia,13610,11795,25406,15965,13707,29671
2010,08,Washington,10322,8725,19048,11840,10008,21848
2010,08,West Virginia,4256,5537,9793,4986,6884,11870
2010,08,Wisconsin,5626,10688,16314,6412,11601,18013
2010,08,Wyoming,1361,1884,3245,1528,2044,3572
2010,09,Alabama,9580,12034,21614,11624,13345,24970
2010,09,Alaska,2081,3262,5343,2566,3220,5785
2010,09,Arizona,8390,6588,14978,9722,6928,16650
2010,09,Arkansas,4293,7172,11465,5324,7061,12385
2010,09,California,20043,22477,42520,24029,25126,49155
2010,09,Colorado,12560,13048,25608,14590,14109,28699
2010,09,Connecticut,4046,3661,7707,4660,3896,8555
2010,09,Delaware,820,920,1739,940,967,1907
2010,09,District of Columbia,30,1,31,31,1,32
2010,09,Florida,29308,16545,45854,33795,18798,52593
2010,09,Georgia,8004,8466,16469,10090,9223,19312
2010,09,Guam,20,26,46,22,30,51
2010,09,Hawaii,0,0,0,,,
2010,09,Idaho,2219,4566,6785,2508,4212,6719
2010,09,Illinois,9827,10538,20365,11697,11229,22926
2010,09,Indiana,9453,9994,19447,11959,10981,22940
2010,09,Iowa,44,3649,3693,62,3680,3742
2010,09,Kansas,4861,6214,11075,6290,6748,13038
2010,09,Kentucky,7539,9099,16639,9300,9965,19265
2010,09,Louisiana,9505,15706,25211,9457,11879,21337
2010,09,Maine,2409,4870,7279,2463,3815,6278
2010,09,Mariana Islands,0,0,0,,,
2010,09,Maryland,3159,4085,7245,3824,4432,8256
2010,09,Massachusetts,2844,2115,4959,3364,2223,5587
2010,09,Michigan,1387,14231,15618,1687,12320,14006
2010,09,Minnesota,5546,17130,22677,6302,11446,17748
2010,09,Mississippi,4173,7338,11512,5286,7797,13083
2010,09,Missouri,12958,13158,26116,15185,14039,29224
2010,09,Montana,2517,5344,7861,2723,4664,7387
2010,09,Nebraska,77,2665,2742,93,2661,2754
2010,09,Nevada,3985,3286,7271,4783,3745,8528
2010,09,New Hampshire,2559,2882,5441,2766,2642,5408
2010,09,New Jersey,2314,2247,4562,2592,2492,5084
2010,09,New Mexico,3829,3853,7682,4416,4095,8511
2010,09,New York,5538,15826,21364,6254,13849,20103
2010,09,North Carolina,374,11064,11438,451,12148,12598
2010,09,North Dakota,950,3648,4598,1116,2891,4007
2010,09,Ohio,17074,14424,31498,20938,16166,37104
2010,09,Oklahoma,8005,8250,16255,10243,9208,19451
2010,09,Oregon,7542,10583,18125,8657,9935,18593
2010,09,Pennsylvania,99,57012,57111,135,59681,59816
2010,09,Puerto Rico,586,200,787,595,153,748
2010,09,Rhode Island,733,642,1375,852,672,1524
2010,09,South Carolina,5584,5763,11346,7251,5880,13131
2010,09,South Dakota,1581,4732,6313,1802,4015,5817
2010,09,Tennessee,13795,11985,25780,16663,13232,29895
2010,09,Texas,28083,39022,67106,35138,35170,70308
2010,09,United States,317887,472096,789983,372557,467800,840357
2010,09,Utah,2379,3895,6274,2919,3926,6845
